dbname	domain	ns_id	ns_name
fiwikibooks_p	fi.wikibooks.org	3	Keskustelu käyttäjästä
fiwikibooks_p	fi.wikibooks.org	15	Keskustelu luokasta
fiwikibooks_p	fi.wikibooks.org	11	Keskustelu mallineesta
fiwikibooks_p	fi.wikibooks.org	13	Keskustelu ohjeesta
fiwikibooks_p	fi.wikibooks.org	7	Keskustelu tiedostosta
fiwikibooks_p	fi.wikibooks.org	2	Käyttäjä
fiwikibooks_p	fi.wikibooks.org	14	Luokka
fiwikibooks_p	fi.wikibooks.org	10	Malline
fiwikibooks_p	fi.wikibooks.org	-2	Media
fiwikibooks_p	fi.wikibooks.org	12	Ohje
fiwikibooks_p	fi.wikibooks.org	6	Tiedosto
fiwikibooks_p	fi.wikibooks.org	-1	Toiminnot
fiwikibooks_p	fi.wikibooks.org	4	Wikikirjasto
fiwikimedia_p	fi.wikimedia.org	0	
fiwikimedia_p	fi.wikimedia.org	8	Järjestelmäviesti
fiwikimedia_p	fi.wikimedia.org	1	Keskustelu
fiwikimedia_p	fi.wikimedia.org	5	Keskustelu Wikimediasta
fiwikimedia_p	fi.wikimedia.org	9	Keskustelu järjestelmäviestistä
fiwikimedia_p	fi.wikimedia.org	3	Keskustelu käyttäjästä
fiwikimedia_p	fi.wikimedia.org	15	Keskustelu luokasta
fiwikimedia_p	fi.wikimedia.org	11	Keskustelu mallineesta
fiwikimedia_p	fi.wikimedia.org	13	Keskustelu ohjeesta
fiwikimedia_p	fi.wikimedia.org	7	Keskustelu tiedostosta
fiwikimedia_p	fi.wikimedia.org	2	Käyttäjä
fiwikimedia_p	fi.wikimedia.org	14	Luokka
fiwikimedia_p	fi.wikimedia.org	10	Malline
fiwikimedia_p	fi.wikimedia.org	-2	Media
fiwikimedia_p	fi.wikimedia.org	12	Ohje
fiwikimedia_p	fi.wikimedia.org	6	Tiedosto
fiwikimedia_p	fi.wikimedia.org	-1	Toiminnot
fiwikimedia_p	fi.wikimedia.org	4	Wikimedia
fiwikinews_p	fi.wikinews.org	0	
fiwikinews_p	fi.wikinews.org	8	Järjestelmäviesti
fiwikinews_p	fi.wikinews.org	1	Keskustelu
fiwikinews_p	fi.wikinews.org	5	Keskustelu Wikiuutisista
fiwikinews_p	fi.wikinews.org	9	Keskustelu järjestelmäviestistä
fiwikinews_p	fi.wikinews.org	3	Keskustelu käyttäjästä
fiwikinews_p	fi.wikinews.org	15	Keskustelu luokasta
fiwikinews_p	fi.wikinews.org	11	Keskustelu mallineesta
fiwikinews_p	fi.wikinews.org	13	Keskustelu ohjeesta
fiwikinews_p	fi.wikinews.org	7	Keskustelu tiedostosta
fiwikinews_p	fi.wikinews.org	2	Käyttäjä
fiwikinews_p	fi.wikinews.org	14	Luokka
fiwikinews_p	fi.wikinews.org	10	Malline
fiwikinews_p	fi.wikinews.org	-2	Media
fiwikinews_p	fi.wikinews.org	12	Ohje
fiwikinews_p	fi.wikinews.org	6	Tiedosto
fiwikinews_p	fi.wikinews.org	-1	Toiminnot
fiwikinews_p	fi.wikinews.org	4	Wikiuutiset
fiwikiquote_p	fi.wikiquote.org	0	
fiwikiquote_p	fi.wikiquote.org	8	Järjestelmäviesti
fiwikiquote_p	fi.wikiquote.org	1	Keskustelu
fiwikiquote_p	fi.wikiquote.org	5	Keskustelu Wikisitaateista
fiwikiquote_p	fi.wikiquote.org	9	Keskustelu järjestelmäviestistä
fiwikiquote_p	fi.wikiquote.org	3	Keskustelu käyttäjästä
fiwikiquote_p	fi.wikiquote.org	15	Keskustelu luokasta
fiwikiquote_p	fi.wikiquote.org	11	Keskustelu mallineesta
fiwikiquote_p	fi.wikiquote.org	13	Keskustelu ohjeesta
fiwikiquote_p	fi.wikiquote.org	7	Keskustelu tiedostosta
fiwikiquote_p	fi.wikiquote.org	2	Käyttäjä
fiwikiquote_p	fi.wikiquote.org	14	Luokka
fiwikiquote_p	fi.wikiquote.org	10	Malline
fiwikiquote_p	fi.wikiquote.org	-2	Media
fiwikiquote_p	fi.wikiquote.org	12	Ohje
fiwikiquote_p	fi.wikiquote.org	6	Tiedosto
fiwikiquote_p	fi.wikiquote.org	-1	Toiminnot
fiwikiquote_p	fi.wikiquote.org	4	Wikisitaatit
fiwikisource_p	fi.wikisource.org	0	
fiwikisource_p	fi.wikisource.org	8	Järjestelmäviesti
fiwikisource_p	fi.wikisource.org	1	Keskustelu
fiwikisource_p	fi.wikisource.org	5	Keskustelu Wikiaineistosta
fiwikisource_p	fi.wikisource.org	9	Keskustelu järjestelmäviestistä
fiwikisource_p	fi.wikisource.org	3	Keskustelu käyttäjästä
fiwikisource_p	fi.wikisource.org	15	Keskustelu luokasta
fiwikisource_p	fi.wikisource.org	11	Keskustelu mallineesta
fiwikisource_p	fi.wikisource.org	13	Keskustelu ohjeesta
fiwikisource_p	fi.wikisource.org	7	Keskustelu tiedostosta
fiwikisource_p	fi.wikisource.org	2	Käyttäjä
fiwikisource_p	fi.wikisource.org	14	Luokka
fiwikisource_p	fi.wikisource.org	10	Malline
fiwikisource_p	fi.wikisource.org	-2	Media
fiwikisource_p	fi.wikisource.org	12	Ohje
fiwikisource_p	fi.wikisource.org	6	Tiedosto
fiwikisource_p	fi.wikisource.org	-1	Toiminnot
fiwikisource_p	fi.wikisource.org	4	Wikiaineisto
fiwikiversity_p	fi.wikiversity.org	0	
fiwikiversity_p	fi.wikiversity.org	8	Järjestelmäviesti
fiwikiversity_p	fi.wikiversity.org	1	Keskustelu
fiwikiversity_p	fi.wikiversity.org	5	Keskustelu Wikiopistosta
fiwikiversity_p	fi.wikiversity.org	9	Keskustelu järjestelmäviestistä
fiwikiversity_p	fi.wikiversity.org	3	Keskustelu käyttäjästä
fiwikiversity_p	fi.wikiversity.org	15	Keskustelu luokasta
fiwikiversity_p	fi.wikiversity.org	11	Keskustelu mallineesta
fiwikiversity_p	fi.wikiversity.org	13	Keskustelu ohjeesta
fiwikiversity_p	fi.wikiversity.org	7	Keskustelu tiedostosta
fiwikiversity_p	fi.wikiversity.org	2	Käyttäjä
fiwikiversity_p	fi.wikiversity.org	14	Luokka
fiwikiversity_p	fi.wikiversity.org	10	Malline
fiwikiversity_p	fi.wikiversity.org	-2	Media
fiwikiversity_p	fi.wikiversity.org	12	Ohje
fiwikiversity_p	fi.wikiversity.org	6	Tiedosto
fiwikiversity_p	fi.wikiversity.org	-1	Toiminnot
fiwikiversity_p	fi.wikiversity.org	4	Wikiopisto
fiwiktionary_p	fi.wiktionary.org	0	
fiwiktionary_p	fi.wiktionary.org	8	Järjestelmäviesti
fiwiktionary_p	fi.wiktionary.org	1	Keskustelu
fiwiktionary_p	fi.wiktionary.org	5	Keskustelu Wikisanakirjasta
fiwiktionary_p	fi.wiktionary.org	9	Keskustelu järjestelmäviestistä
fiwiktionary_p	fi.wiktionary.org	3	Keskustelu käyttäjästä
fiwiktionary_p	fi.wiktionary.org	101	Keskustelu liitteestä
fiwiktionary_p	fi.wiktionary.org	15	Keskustelu luokasta
fiwiktionary_p	fi.wiktionary.org	11	Keskustelu mallineesta
fiwiktionary_p	fi.wiktionary.org	13	Keskustelu ohjeesta
fiwiktionary_p	fi.wiktionary.org	7	Keskustelu tiedostosta
fiwiktionary_p	fi.wiktionary.org	2	Käyttäjä
fiwiktionary_p	fi.wiktionary.org	100	Liite
fiwiktionary_p	fi.wiktionary.org	14	Luokka
fiwiktionary_p	fi.wiktionary.org	10	Malline
fiwiktionary_p	fi.wiktionary.org	-2	Media
fiwiktionary_p	fi.wiktionary.org	12	Ohje
fiwiktionary_p	fi.wiktionary.org	6	Tiedosto
fiwiktionary_p	fi.wiktionary.org	-1	Toiminnot
fiwiktionary_p	fi.wiktionary.org	4	Wikisanakirja
fjwiki_p	fj.wikipedia.org	0	
fjwiki_p	fj.wikipedia.org	14	Category
fjwiki_p	fj.wikipedia.org	15	Category talk
fjwiki_p	fj.wikipedia.org	6	File
fjwiki_p	fj.wikipedia.org	7	File talk
fjwiki_p	fj.wikipedia.org	12	Help
fjwiki_p	fj.wikipedia.org	13	Help talk
fjwiki_p	fj.wikipedia.org	-2	Media
fjwiki_p	fj.wikipedia.org	8	MediaWiki
fjwiki_p	fj.wikipedia.org	9	MediaWiki talk
fjwiki_p	fj.wikipedia.org	-1	Special
fjwiki_p	fj.wikipedia.org	1	Talk
fjwiki_p	fj.wikipedia.org	10	Template
fjwiki_p	fj.wikipedia.org	11	Template talk
fjwiki_p	fj.wikipedia.org	2	User
fjwiki_p	fj.wikipedia.org	3	User talk
fjwiki_p	fj.wikipedia.org	4	Wikipedia
fjwiki_p	fj.wikipedia.org	5	Wikipedia talk
fjwiktionary_p	fj.wiktionary.org	0	
fjwiktionary_p	fj.wiktionary.org	14	Category
fjwiktionary_p	fj.wiktionary.org	15	Category talk
fjwiktionary_p	fj.wiktionary.org	6	File
fjwiktionary_p	fj.wiktionary.org	7	File talk
fjwiktionary_p	fj.wiktionary.org	12	Help
fjwiktionary_p	fj.wiktionary.org	13	Help talk
fjwiktionary_p	fj.wiktionary.org	-2	Media
fjwiktionary_p	fj.wiktionary.org	8	MediaWiki
fjwiktionary_p	fj.wiktionary.org	9	MediaWiki talk
fjwiktionary_p	fj.wiktionary.org	-1	Special
fjwiktionary_p	fj.wiktionary.org	1	Talk
fjwiktionary_p	fj.wiktionary.org	10	Template
fjwiktionary_p	fj.wiktionary.org	11	Template talk
fjwiktionary_p	fj.wiktionary.org	2	User
fjwiktionary_p	fj.wiktionary.org	3	User talk
fjwiktionary_p	fj.wiktionary.org	4	Wiktionary
fjwiktionary_p	fj.wiktionary.org	5	Wiktionary talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	0	
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	14	Category
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	15	Category talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	6	File
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	7	File talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	12	Help
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	13	Help talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	-2	Media
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	8	MediaWiki
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	9	MediaWiki talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	-1	Special
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	1	Talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	10	Template
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	11	Template talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	2	User
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	3	User talk
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	4	Wikimedia
flaggedrevs_labswikimedia_p	flaggedrevs.labs.wikimedia.org	5	Wikimedia talk
foundationwiki_p	wikimediafoundation.org	0	
foundationwiki_p	wikimediafoundation.org	14	Category
foundationwiki_p	wikimediafoundation.org	15	Category talk
foundationwiki_p	wikimediafoundation.org	6	File
foundationwiki_p	wikimediafoundation.org	7	File talk
foundationwiki_p	wikimediafoundation.org	12	Help
foundationwiki_p	wikimediafoundation.org	13	Help talk
foundationwiki_p	wikimediafoundation.org	-2	Media
foundationwiki_p	wikimediafoundation.org	8	MediaWiki
foundationwiki_p	wikimediafoundation.org	9	MediaWiki talk
foundationwiki_p	wikimediafoundation.org	-1	Special
foundationwiki_p	wikimediafoundation.org	1	Talk
foundationwiki_p	wikimediafoundation.org	10	Template
foundationwiki_p	wikimediafoundation.org	11	Template talk
foundationwiki_p	wikimediafoundation.org	2	User
foundationwiki_p	wikimediafoundation.org	3	User talk
foundationwiki_p	wikimediafoundation.org	4	Wikimedia
foundationwiki_p	wikimediafoundation.org	5	Wikimedia talk
fowiki_p	fo.wikipedia.org	0	
fowiki_p	fo.wikipedia.org	3	Brúkarakjak
fowiki_p	fo.wikipedia.org	2	Brúkari
fowiki_p	fo.wikipedia.org	15	Bólkakjak
fowiki_p	fo.wikipedia.org	14	Bólkur
fowiki_p	fo.wikipedia.org	10	Fyrimynd
fowiki_p	fo.wikipedia.org	11	Fyrimyndakjak
fowiki_p	fo.wikipedia.org	12	Hjálp
fowiki_p	fo.wikipedia.org	13	Hjálparkjak
fowiki_p	fo.wikipedia.org	1	Kjak
fowiki_p	fo.wikipedia.org	8	MediaWiki
fowiki_p	fo.wikipedia.org	9	MediaWiki-kjak
fowiki_p	fo.wikipedia.org	-2	Miðil
fowiki_p	fo.wikipedia.org	6	Mynd
fowiki_p	fo.wikipedia.org	7	Myndakjak
fowiki_p	fo.wikipedia.org	-1	Serstakt
fowiki_p	fo.wikipedia.org	4	Wikipedia
fowiki_p	fo.wikipedia.org	5	Wikipedia-kjak
fowikisource_p	fo.wikisource.org	0	
fowikisource_p	fo.wikisource.org	3	Brúkarakjak
fowikisource_p	fo.wikisource.org	2	Brúkari
fowikisource_p	fo.wikisource.org	15	Bólkakjak
fowikisource_p	fo.wikisource.org	14	Bólkur
fowikisource_p	fo.wikisource.org	10	Fyrimynd
fowikisource_p	fo.wikisource.org	11	Fyrimyndakjak
fowikisource_p	fo.wikisource.org	12	Hjálp
fowikisource_p	fo.wikisource.org	13	Hjálparkjak
fowikisource_p	fo.wikisource.org	1	Kjak
fowikisource_p	fo.wikisource.org	8	MediaWiki
fowikisource_p	fo.wikisource.org	9	MediaWiki-kjak
fowikisource_p	fo.wikisource.org	-2	Miðil
fowikisource_p	fo.wikisource.org	6	Mynd
fowikisource_p	fo.wikisource.org	7	Myndakjak
fowikisource_p	fo.wikisource.org	-1	Serstakt
fowikisource_p	fo.wikisource.org	4	Wikiheimild
fowikisource_p	fo.wikisource.org	5	Wikiheimild-kjak
fowiktionary_p	fo.wiktionary.org	0	
fowiktionary_p	fo.wiktionary.org	3	Brúkarakjak
fowiktionary_p	fo.wiktionary.org	2	Brúkari
fowiktionary_p	fo.wiktionary.org	15	Bólkakjak
fowiktionary_p	fo.wiktionary.org	14	Bólkur
fowiktionary_p	fo.wiktionary.org	10	Fyrimynd
fowiktionary_p	fo.wiktionary.org	11	Fyrimyndakjak
fowiktionary_p	fo.wiktionary.org	12	Hjálp
fowiktionary_p	fo.wiktionary.org	13	Hjálparkjak
fowiktionary_p	fo.wiktionary.org	1	Kjak
fowiktionary_p	fo.wiktionary.org	8	MediaWiki
fowiktionary_p	fo.wiktionary.org	9	MediaWiki-kjak
fowiktionary_p	fo.wiktionary.org	-2	Miðil
fowiktionary_p	fo.wiktionary.org	6	Mynd
fowiktionary_p	fo.wiktionary.org	7	Myndakjak
fowiktionary_p	fo.wiktionary.org	-1	Serstakt
fowiktionary_p	fo.wiktionary.org	4	Wiktionary
fowiktionary_p	fo.wiktionary.org	5	Wiktionary-kjak
frpwiki_p	frp.wikipedia.org	0	
frpwiki_p	frp.wikipedia.org	14	Catègorie
frpwiki_p	frp.wikipedia.org	15	Discussion Catègorie
frpwiki_p	frp.wikipedia.org	9	Discussion MediaWiki
frpwiki_p	frp.wikipedia.org	11	Discussion Modèlo
frpwiki_p	frp.wikipedia.org	3	Discussion Utilisator
frpwiki_p	frp.wikipedia.org	5	Discussion Vouiquipèdia
frpwiki_p	frp.wikipedia.org	13	Discussion Éde
frpwiki_p	frp.wikipedia.org	7	Discussion Émâge
frpwiki_p	frp.wikipedia.org	1	Discutar
frpwiki_p	frp.wikipedia.org	8	MediaWiki
frpwiki_p	frp.wikipedia.org	10	Modèlo
frpwiki_p	frp.wikipedia.org	-2	Mèdia
frpwiki_p	frp.wikipedia.org	-1	Spèciâl
frpwiki_p	frp.wikipedia.org	2	Utilisator
frpwiki_p	frp.wikipedia.org	4	Vouiquipèdia
frpwiki_p	frp.wikipedia.org	12	Éde
frpwiki_p	frp.wikipedia.org	6	Émâge
frwiki_p	fr.wikipedia.org	0	
frwiki_p	fr.wikipedia.org	12	Aide
frwiki_p	fr.wikipedia.org	14	Catégorie
frwiki_p	fr.wikipedia.org	1	Discussion
frwiki_p	fr.wikipedia.org	9	Discussion MediaWiki
frwiki_p	fr.wikipedia.org	101	Discussion Portail
frwiki_p	fr.wikipedia.org	103	Discussion Projet
frwiki_p	fr.wikipedia.org	105	Discussion Référence
frwiki_p	fr.wikipedia.org	5	Discussion Wikipédia
frwiki_p	fr.wikipedia.org	13	Discussion aide
frwiki_p	fr.wikipedia.org	15	Discussion catégorie
frwiki_p	fr.wikipedia.org	7	Discussion fichier
frwiki_p	fr.wikipedia.org	11	Discussion modèle
frwiki_p	fr.wikipedia.org	3	Discussion utilisateur
frwiki_p	fr.wikipedia.org	6	Fichier
frwiki_p	fr.wikipedia.org	8	MediaWiki
frwiki_p	fr.wikipedia.org	10	Modèle
frwiki_p	fr.wikipedia.org	-2	Média
frwiki_p	fr.wikipedia.org	100	Portail
frwiki_p	fr.wikipedia.org	102	Projet
frwiki_p	fr.wikipedia.org	104	Référence
frwiki_p	fr.wikipedia.org	-1	Spécial
frwiki_p	fr.wikipedia.org	2	Utilisateur
frwiki_p	fr.wikipedia.org	4	Wikipédia
frwikibooks_p	fr.wikibooks.org	0	
frwikibooks_p	fr.wikibooks.org	12	Aide
frwikibooks_p	fr.wikibooks.org	14	Catégorie
frwikibooks_p	fr.wikibooks.org	1	Discussion
frwikibooks_p	fr.wikibooks.org	9	Discussion MediaWiki
frwikibooks_p	fr.wikibooks.org	101	Discussion Transwiki
frwikibooks_p	fr.wikibooks.org	5	Discussion Wikilivres
frwikibooks_p	fr.wikibooks.org	13	Discussion aide
frwikibooks_p	fr.wikibooks.org	15	Discussion catégorie
frwikibooks_p	fr.wikibooks.org	7	Discussion fichier
frwikibooks_p	fr.wikibooks.org	11	Discussion modèle
frwikibooks_p	fr.wikibooks.org	3	Discussion utilisateur
frwikibooks_p	fr.wikibooks.org	6	Fichier
frwikibooks_p	fr.wikibooks.org	8	MediaWiki
frwikibooks_p	fr.wikibooks.org	10	Modèle
frwikibooks_p	fr.wikibooks.org	-2	Média
frwikibooks_p	fr.wikibooks.org	-1	Spécial
frwikibooks_p	fr.wikibooks.org	100	Transwiki
frwikibooks_p	fr.wikibooks.org	2	Utilisateur
frwikibooks_p	fr.wikibooks.org	4	Wikilivres
frwikinews_p	fr.wikinews.org	0	
frwikinews_p	fr.wikinews.org	12	Aide
frwikinews_p	fr.wikinews.org	14	Catégorie
frwikinews_p	fr.wikinews.org	1	Discussion
frwikinews_p	fr.wikinews.org	107	Discussion Dossier
frwikinews_p	fr.wikinews.org	9	Discussion MediaWiki
frwikinews_p	fr.wikinews.org	105	Discussion Page
frwikinews_p	fr.wikinews.org	103	Discussion Transwiki
frwikinews_p	fr.wikinews.org	5	Discussion Wikinews
frwikinews_p	fr.wikinews.org	13	Discussion aide
frwikinews_p	fr.wikinews.org	15	Discussion catégorie
frwikinews_p	fr.wikinews.org	7	Discussion fichier
frwikinews_p	fr.wikinews.org	11	Discussion modèle
frwikinews_p	fr.wikinews.org	3	Discussion utilisateur
frwikinews_p	fr.wikinews.org	106	Dossier
frwikinews_p	fr.wikinews.org	6	Fichier
frwikinews_p	fr.wikinews.org	8	MediaWiki
frwikinews_p	fr.wikinews.org	10	Modèle
frwikinews_p	fr.wikinews.org	-2	Média
frwikinews_p	fr.wikinews.org	104	Page
frwikinews_p	fr.wikinews.org	-1	Spécial
frwikinews_p	fr.wikinews.org	102	Transwiki
frwikinews_p	fr.wikinews.org	2	Utilisateur
frwikinews_p	fr.wikinews.org	4	Wikinews
frwikiquote_p	fr.wikiquote.org	0	
frwikiquote_p	fr.wikiquote.org	12	Aide
frwikiquote_p	fr.wikiquote.org	14	Catégorie
frwikiquote_p	fr.wikiquote.org	1	Discussion
frwikiquote_p	fr.wikiquote.org	9	Discussion MediaWiki
frwikiquote_p	fr.wikiquote.org	101	Discussion Portail
frwikiquote_p	fr.wikiquote.org	103	Discussion Projet
frwikiquote_p	fr.wikiquote.org	105	Discussion Référence
frwikiquote_p	fr.wikiquote.org	109	Discussion Transwiki
frwikiquote_p	fr.wikiquote.org	5	Discussion Wikiquote
frwikiquote_p	fr.wikiquote.org	13	Discussion aide
frwikiquote_p	fr.wikiquote.org	15	Discussion catégorie
frwikiquote_p	fr.wikiquote.org	7	Discussion fichier
frwikiquote_p	fr.wikiquote.org	11	Discussion modèle
frwikiquote_p	fr.wikiquote.org	3	Discussion utilisateur
frwikiquote_p	fr.wikiquote.org	6	Fichier
frwikiquote_p	fr.wikiquote.org	8	MediaWiki
frwikiquote_p	fr.wikiquote.org	10	Modèle
frwikiquote_p	fr.wikiquote.org	-2	Média
frwikiquote_p	fr.wikiquote.org	100	Portail
frwikiquote_p	fr.wikiquote.org	102	Projet
frwikiquote_p	fr.wikiquote.org	104	Référence
frwikiquote_p	fr.wikiquote.org	-1	Spécial
frwikiquote_p	fr.wikiquote.org	108	Transwiki
frwikiquote_p	fr.wikiquote.org	2	Utilisateur
frwikiquote_p	fr.wikiquote.org	4	Wikiquote
frwikisource_p	fr.wikisource.org	0	
frwikisource_p	fr.wikisource.org	12	Aide
frwikisource_p	fr.wikisource.org	102	Auteur
frwikisource_p	fr.wikisource.org	14	Catégorie
frwikisource_p	fr.wikisource.org	1	Discussion
frwikisource_p	fr.wikisource.org	103	Discussion Auteur
frwikisource_p	fr.wikisource.org	113	Discussion Livre
frwikisource_p	fr.wikisource.org	9	Discussion MediaWiki
frwikisource_p	fr.wikisource.org	105	Discussion Page
frwikisource_p	fr.wikisource.org	101	Discussion Transwiki
frwikisource_p	fr.wikisource.org	5	Discussion Wikisource
frwikisource_p	fr.wikisource.org	13	Discussion aide
frwikisource_p	fr.wikisource.org	15	Discussion catégorie
frwikisource_p	fr.wikisource.org	7	Discussion fichier
frwikisource_p	fr.wikisource.org	11	Discussion modèle
frwikisource_p	fr.wikisource.org	3	Discussion utilisateur
frwikisource_p	fr.wikisource.org	6	Fichier
frwikisource_p	fr.wikisource.org	112	Livre
frwikisource_p	fr.wikisource.org	8	MediaWiki
frwikisource_p	fr.wikisource.org	10	Modèle
frwikisource_p	fr.wikisource.org	-2	Média
frwikisource_p	fr.wikisource.org	104	Page
frwikisource_p	fr.wikisource.org	-1	Spécial
frwikisource_p	fr.wikisource.org	100	Transwiki
frwikisource_p	fr.wikisource.org	2	Utilisateur
frwikisource_p	fr.wikisource.org	4	Wikisource
frwikiversity_p	fr.wikiversity.org	0	
frwikiversity_p	fr.wikiversity.org	12	Aide
frwikiversity_p	fr.wikiversity.org	14	Catégorie
frwikiversity_p	fr.wikiversity.org	1	Discussion
frwikiversity_p	fr.wikiversity.org	109	Discussion Département
frwikiversity_p	fr.wikiversity.org	107	Discussion Faculté
frwikiversity_p	fr.wikiversity.org	9	Discussion MediaWiki
frwikiversity_p	fr.wikiversity.org	103	Discussion Projet
frwikiversity_p	fr.wikiversity.org	111	Discussion Transwiki
frwikiversity_p	fr.wikiversity.org	5	Discussion Wikiversité
frwikiversity_p	fr.wikiversity.org	13	Discussion aide
frwikiversity_p	fr.wikiversity.org	15	Discussion catégorie
frwikiversity_p	fr.wikiversity.org	7	Discussion fichier
frwikiversity_p	fr.wikiversity.org	11	Discussion modèle
frwikiversity_p	fr.wikiversity.org	3	Discussion utilisateur
frwikiversity_p	fr.wikiversity.org	108	Département
frwikiversity_p	fr.wikiversity.org	106	Faculté
frwikiversity_p	fr.wikiversity.org	6	Fichier
frwikiversity_p	fr.wikiversity.org	8	MediaWiki
frwikiversity_p	fr.wikiversity.org	10	Modèle
frwikiversity_p	fr.wikiversity.org	-2	Média
frwikiversity_p	fr.wikiversity.org	102	Projet
frwikiversity_p	fr.wikiversity.org	-1	Spécial
frwikiversity_p	fr.wikiversity.org	110	Transwiki
frwikiversity_p	fr.wikiversity.org	2	Utilisateur
frwikiversity_p	fr.wikiversity.org	4	Wikiversité
frwiktionary_p	fr.wiktionary.org	0	
frwiktionary_p	fr.wiktionary.org	12	Aide
frwiktionary_p	fr.wiktionary.org	100	Annexe
frwiktionary_p	fr.wiktionary.org	14	Catégorie
frwiktionary_p	fr.wiktionary.org	1	Discussion
frwiktionary_p	fr.wiktionary.org	101	Discussion Annexe
frwiktionary_p	fr.wiktionary.org	9	Discussion MediaWiki
frwiktionary_p	fr.wiktionary.org	105	Discussion Portail
frwiktionary_p	fr.wiktionary.org	103	Discussion Transwiki
frwiktionary_p	fr.wiktionary.org	5	Discussion Wiktionnaire
frwiktionary_p	fr.wiktionary.org	13	Discussion aide
frwiktionary_p	fr.wiktionary.org	15	Discussion catégorie
frwiktionary_p	fr.wiktionary.org	7	Discussion fichier
frwiktionary_p	fr.wiktionary.org	11	Discussion modèle
frwiktionary_p	fr.wiktionary.org	3	Discussion utilisateur
frwiktionary_p	fr.wiktionary.org	6	Fichier
frwiktionary_p	fr.wiktionary.org	8	MediaWiki
frwiktionary_p	fr.wiktionary.org	10	Modèle
frwiktionary_p	fr.wiktionary.org	-2	Média
frwiktionary_p	fr.wiktionary.org	104	Portail
frwiktionary_p	fr.wiktionary.org	-1	Spécial
frwiktionary_p	fr.wiktionary.org	102	Transwiki
frwiktionary_p	fr.wiktionary.org	2	Utilisateur
frwiktionary_p	fr.wiktionary.org	4	Wiktionnaire
furwiki_p	fur.wikipedia.org	0	
furwiki_p	fur.wikipedia.org	14	Categorie
furwiki_p	fur.wikipedia.org	1	Discussion
furwiki_p	fur.wikipedia.org	9	Discussion MediaWiki
furwiki_p	fur.wikipedia.org	5	Discussion Vichipedie
furwiki_p	fur.wikipedia.org	15	Discussion categorie
furwiki_p	fur.wikipedia.org	7	Discussion figure
furwiki_p	fur.wikipedia.org	13	Discussion jutori
furwiki_p	fur.wikipedia.org	11	Discussion model
furwiki_p	fur.wikipedia.org	3	Discussion utent
furwiki_p	fur.wikipedia.org	6	Figure
furwiki_p	fur.wikipedia.org	12	Jutori
furwiki_p	fur.wikipedia.org	-2	Media
furwiki_p	fur.wikipedia.org	8	MediaWiki
furwiki_p	fur.wikipedia.org	10	Model
furwiki_p	fur.wikipedia.org	-1	Speciâl
furwiki_p	fur.wikipedia.org	2	Utent
furwiki_p	fur.wikipedia.org	4	Vichipedie
fywiki_p	fy.wikipedia.org	0	
fywiki_p	fy.wikipedia.org	10	Berjocht
fywiki_p	fy.wikipedia.org	11	Berjocht oerlis
fywiki_p	fy.wikipedia.org	12	Hulp
fywiki_p	fy.wikipedia.org	13	Hulp oerlis
fywiki_p	fy.wikipedia.org	14	Kategory
fywiki_p	fy.wikipedia.org	15	Kategory oerlis
fywiki_p	fy.wikipedia.org	-2	Media
fywiki_p	fy.wikipedia.org	8	MediaWiki
fywiki_p	fy.wikipedia.org	9	MediaWiki oerlis
fywiki_p	fy.wikipedia.org	2	Meidogger
fywiki_p	fy.wikipedia.org	3	Meidogger oerlis
fywiki_p	fy.wikipedia.org	1	Oerlis
fywiki_p	fy.wikipedia.org	6	Ofbyld
fywiki_p	fy.wikipedia.org	7	Ofbyld oerlis
fywiki_p	fy.wikipedia.org	-1	Wiki
fywiki_p	fy.wikipedia.org	4	Wikipedy
